"export-plots data (NetLogo 5.3.1)"
"terrorist-network.nlogo"
"11/26/2017 23:49:33:090 +0800"

"MODEL SETTINGS"
"links-with-others","terror-range","show-fear-index?","groups","initial-residual-fear","intervation-delay","people-network?","media?","guidance-effort","intervention-ability-to-media","resource-utilization-rate","residual-decay-rate","media-numbers","show-residual-fear?","media-frequency","government-credibility","level-of-intervation","media-public-influence","media-information-authenticity","people-population","terror-severity","network-communication-frequency","numbers-of-intervation"
"2","5","false","5","100","0","true","true","0","0","1","2","10","true","2","0","0","1","0.8","100","100","20","1"

"""fear-index of people"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","100","0","100","true","""default""","false","1"

"pen name","pen down?","mode","interval","color","x"
"""default""","true","1","1","0","65"

"""default"""
"x","y","color","pen down?"
"90","0.67","0","true"
"35","0.72","0","true"
"79","0.68","0","true"
"48","0.69","0","true"
"70","0.68","0","true"
"6","0.67","0","true"
"72","0.67","0","true"
"34","0.67","0","true"
"69","0.67","0","true"
"26","0.7","0","true"
"8","0.67","0","true"
"32","0.67","0","true"
"5","0.68","0","true"
"62","0.7","0","true"
"45","0.67","0","true"
"54","0.67","0","true"
"64","0.67","0","true"
"61","0.7","0","true"
"76","0.67","0","true"
"81","0.67","0","true"
"28","0.67","0","true"
"80","0.68","0","true"
"87","0.67","0","true"
"49","0.67","0","true"
"51","0.67","0","true"
"29","0.67","0","true"
"19","0.69","0","true"
"10","0.69","0","true"
"14","0.67","0","true"
"23","0.67","0","true"
"68","0.68","0","true"
"40","0.68","0","true"
"31","0.68","0","true"
"9","0.67","0","true"
"46","0.67","0","true"
"75","0.7","0","true"
"52","0.67","0","true"
"59","0.69","0","true"
"71","0.69","0","true"
"4","0.67","0","true"
"56","0.68","0","true"
"27","0.67","0","true"
"12","0.69","0","true"
"96","0.67","0","true"
"2","0.67","0","true"
"66","0.67","0","true"
"95","0.69","0","true"
"13","0.67","0","true"
"63","0.67","0","true"
"11","0.67","0","true"
"50","0.67","0","true"
"88","0.67","0","true"
"36","0.67","0","true"
"21","0.68","0","true"
"82","0.67","0","true"
"38","0.68","0","true"
"18","0.67","0","true"
"1","0.67","0","true"
"74","0.67","0","true"
"58","0.68","0","true"
"99","0.67","0","true"
"94","0.67","0","true"
"57","0.68","0","true"
"47","0.68","0","true"
"55","0.67","0","true"
"7","0.67","0","true"
"15","0.67","0","true"
"78","0.68","0","true"
"17","0.67","0","true"
"24","0.67","0","true"
"30","0.67","0","true"
"73","0.67","0","true"
"37","0.67","0","true"
"41","0.67","0","true"
"67","0.67","0","true"
"42","0.67","0","true"
"0","0.7","0","true"
"89","0.67","0","true"
"93","0.67","0","true"
"91","0.67","0","true"
"33","0.67","0","true"
"84","0.67","0","true"
"53","0.68","0","true"
"3","0.67","0","true"
"43","0.67","0","true"
"98","0.67","0","true"
"44","0.69","0","true"
"20","0.68","0","true"
"22","0.67","0","true"
"25","0.68","0","true"
"83","0.7","0","true"
"39","0.67","0","true"
"86","0.67","0","true"
"16","0.67","0","true"
"85","0.67","0","true"
"97","0.67","0","true"
"65","0.67","0","true"

"""fear-sacle of people"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","5360","0","100","true","""Slite fear""","false","4"

"pen name","pen down?","mode","interval","color","x"
"""Slite fear""","true","0","1","55","4414"
"""Moderate fear""","true","0","1","105","4414"
"""Server fear""","true","0","1","25","4414"
"""Extreme fear""","true","0","1","15","4414"

"""Slite fear""",,,,"""Moderate fear""",,,,"""Server fear""",,,,"""Extreme fear"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"0","20","55","true","0","33","105","true","0","18","25","true","0","29","15","true"
"1","16","55","true","1","37","105","true","1","18","25","true","1","29","15","true"
"2","16","55","true","2","37","105","true","2","18","25","true","2","29","15","true"
"3","16","55","true","3","37","105","true","3","18","25","true","3","29","15","true"
"4","16","55","true","4","37","105","true","4","18","25","true","4","29","15","true"
"5","16","55","true","5","37","105","true","5","18","25","true","5","29","15","true"
"6","16","55","true","6","37","105","true","6","18","25","true","6","29","15","true"
"7","16","55","true","7","37","105","true","7","18","25","true","7","29","15","true"
"8","16","55","true","8","37","105","true","8","18","25","true","8","29","15","true"
"9","16","55","true","9","37","105","true","9","18","25","true","9","29","15","true"
"10","16","55","true","10","37","105","true","10","19","25","true","10","28","15","true"
"11","16","55","true","11","37","105","true","11","19","25","true","11","28","15","true"
"12","16","55","true","12","37","105","true","12","19","25","true","12","28","15","true"
"13","16","55","true","13","37","105","true","13","19","25","true","13","28","15","true"
"14","16","55","true","14","37","105","true","14","19","25","true","14","28","15","true"
"15","16","55","true","15","37","105","true","15","19","25","true","15","28","15","true"
"16","16","55","true","16","37","105","true","16","19","25","true","16","28","15","true"
"17","16","55","true","17","37","105","true","17","19","25","true","17","28","15","true"
"18","16","55","true","18","37","105","true","18","19","25","true","18","28","15","true"
"19","16","55","true","19","37","105","true","19","19","25","true","19","28","15","true"
"20","16","55","true","20","37","105","true","20","19","25","true","20","28","15","true"
"21","15","55","true","21","38","105","true","21","20","25","true","21","27","15","true"
"22","15","55","true","22","38","105","true","22","20","25","true","22","27","15","true"
"23","15","55","true","23","38","105","true","23","20","25","true","23","27","15","true"
"24","15","55","true","24","38","105","true","24","20","25","true","24","27","15","true"
"25","14","55","true","25","39","105","true","25","20","25","true","25","27","15","true"
"26","14","55","true","26","39","105","true","26","20","25","true","26","27","15","true"
"27","14","55","true","27","39","105","true","27","20","25","true","27","27","15","true"
"28","14","55","true","28","39","105","true","28","21","25","true","28","26","15","true"
"29","14","55","true","29","39","105","true","29","21","25","true","29","26","15","true"
"30","14","55","true","30","39","105","true","30","21","25","true","30","26","15","true"
"31","14","55","true","31","39","105","true","31","21","25","true","31","26","15","true"
"32","13","55","true","32","40","105","true","32","21","25","true","32","26","15","true"
"33","13","55","true","33","40","105","true","33","21","25","true","33","26","15","true"
"34","13","55","true","34","40","105","true","34","21","25","true","34","26","15","true"
"35","13","55","true","35","40","105","true","35","21","25","true","35","26","15","true"
"36","13","55","true","36","40","105","true","36","21","25","true","36","26","15","true"
"37","13","55","true","37","40","105","true","37","21","25","true","37","26","15","true"
"38","13","55","true","38","40","105","true","38","21","25","true","38","26","15","true"
"39","13","55","true","39","40","105","true","39","21","25","true","39","26","15","true"
"40","13","55","true","40","40","105","true","40","21","25","true","40","26","15","true"
"41","11","55","true","41","41","105","true","41","23","25","true","41","25","15","true"
"42","11","55","true","42","41","105","true","42","23","25","true","42","25","15","true"
"43","11","55","true","43","40","105","true","43","24","25","true","43","25","15","true"
"44","11","55","true","44","40","105","true","44","24","25","true","44","25","15","true"
"45","11","55","true","45","40","105","true","45","24","25","true","45","25","15","true"
"46","11","55","true","46","40","105","true","46","24","25","true","46","25","15","true"
"47","11","55","true","47","40","105","true","47","24","25","true","47","25","15","true"
"48","11","55","true","48","40","105","true","48","24","25","true","48","25","15","true"
"49","11","55","true","49","40","105","true","49","24","25","true","49","25","15","true"
"50","11","55","true","50","40","105","true","50","24","25","true","50","25","15","true"
"51","11","55","true","51","40","105","true","51","24","25","true","51","25","15","true"
"52","11","55","true","52","40","105","true","52","24","25","true","52","25","15","true"
"53","11","55","true","53","40","105","true","53","24","25","true","53","25","15","true"
"54","11","55","true","54","40","105","true","54","24","25","true","54","25","15","true"
"55","11","55","true","55","40","105","true","55","24","25","true","55","25","15","true"
"56","11","55","true","56","40","105","true","56","24","25","true","56","25","15","true"
"57","11","55","true","57","40","105","true","57","24","25","true","57","25","15","true"
"58","11","55","true","58","40","105","true","58","24","25","true","58","25","15","true"
"59","11","55","true","59","40","105","true","59","24","25","true","59","25","15","true"
"60","11","55","true","60","40","105","true","60","24","25","true","60","25","15","true"
"61","10","55","true","61","42","105","true","61","24","25","true","61","24","15","true"
"62","10","55","true","62","42","105","true","62","24","25","true","62","24","15","true"
"63","10","55","true","63","42","105","true","63","24","25","true","63","24","15","true"
"64","10","55","true","64","42","105","true","64","24","25","true","64","24","15","true"
"65","10","55","true","65","42","105","true","65","24","25","true","65","24","15","true"
"66","10","55","true","66","42","105","true","66","24","25","true","66","24","15","true"
"67","10","55","true","67","42","105","true","67","24","25","true","67","24","15","true"
"68","10","55","true","68","42","105","true","68","24","25","true","68","24","15","true"
"69","10","55","true","69","42","105","true","69","24","25","true","69","24","15","true"
"70","10","55","true","70","42","105","true","70","24","25","true","70","24","15","true"
"71","10","55","true","71","42","105","true","71","24","25","true","71","24","15","true"
"72","10","55","true","72","42","105","true","72","24","25","true","72","24","15","true"
"73","10","55","true","73","42","105","true","73","24","25","true","73","24","15","true"
"74","10","55","true","74","42","105","true","74","24","25","true","74","24","15","true"
"75","10","55","true","75","42","105","true","75","24","25","true","75","24","15","true"
"76","10","55","true","76","42","105","true","76","24","25","true","76","24","15","true"
"77","10","55","true","77","42","105","true","77","24","25","true","77","24","15","true"
"78","10","55","true","78","42","105","true","78","24","25","true","78","24","15","true"
"79","10","55","true","79","42","105","true","79","24","25","true","79","24","15","true"
"80","10","55","true","80","42","105","true","80","24","25","true","80","24","15","true"
"81","8","55","true","81","45","105","true","81","25","25","true","81","22","15","true"
"82","8","55","true","82","45","105","true","82","25","25","true","82","22","15","true"
"83","8","55","true","83","45","105","true","83","25","25","true","83","22","15","true"
"84","8","55","true","84","45","105","true","84","25","25","true","84","22","15","true"
"85","8","55","true","85","45","105","true","85","25","25","true","85","22","15","true"
"86","8","55","true","86","45","105","true","86","25","25","true","86","22","15","true"
"87","8","55","true","87","45","105","true","87","25","25","true","87","22","15","true"
"88","8","55","true","88","45","105","true","88","25","25","true","88","22","15","true"
"89","8","55","true","89","45","105","true","89","25","25","true","89","22","15","true"
"90","8","55","true","90","45","105","true","90","25","25","true","90","22","15","true"
"91","8","55","true","91","45","105","true","91","25","25","true","91","22","15","true"
"92","8","55","true","92","45","105","true","92","25","25","true","92","22","15","true"
"93","8","55","true","93","45","105","true","93","25","25","true","93","22","15","true"
"94","8","55","true","94","45","105","true","94","25","25","true","94","22","15","true"
"95","8","55","true","95","45","105","true","95","25","25","true","95","22","15","true"
"96","8","55","true","96","45","105","true","96","25","25","true","96","22","15","true"
"97","8","55","true","97","45","105","true","97","25","25","true","97","22","15","true"
"98","8","55","true","98","45","105","true","98","25","25","true","98","22","15","true"
"99","8","55","true","99","45","105","true","99","25","25","true","99","22","15","true"
"100","8","55","true","100","45","105","true","100","25","25","true","100","22","15","true"
"101","8","55","true","101","43","105","true","101","27","25","true","101","22","15","true"
"102","8","55","true","102","43","105","true","102","27","25","true","102","22","15","true"
"103","7","55","true","103","44","105","true","103","27","25","true","103","22","15","true"
"104","7","55","true","104","44","105","true","104","27","25","true","104","22","15","true"
"105","7","55","true","105","44","105","true","105","28","25","true","105","21","15","true"
"106","7","55","true","106","44","105","true","106","28","25","true","106","21","15","true"
"107","7","55","true","107","44","105","true","107","28","25","true","107","21","15","true"
"108","7","55","true","108","44","105","true","108","28","25","true","108","21","15","true"
"109","7","55","true","109","44","105","true","109","28","25","true","109","21","15","true"
"110","7","55","true","110","44","105","true","110","28","25","true","110","21","15","true"
"111","7","55","true","111","44","105","true","111","28","25","true","111","21","15","true"
"112","7","55","true","112","44","105","true","112","28","25","true","112","21","15","true"
"113","7","55","true","113","44","105","true","113","28","25","true","113","21","15","true"
"114","7","55","true","114","44","105","true","114","28","25","true","114","21","15","true"
"115","7","55","true","115","44","105","true","115","28","25","true","115","21","15","true"
"116","7","55","true","116","44","105","true","116","28","25","true","116","21","15","true"
"117","7","55","true","117","44","105","true","117","28","25","true","117","21","15","true"
"118","7","55","true","118","44","105","true","118","28","25","true","118","21","15","true"
"119","7","55","true","119","44","105","true","119","28","25","true","119","21","15","true"
"120","7","55","true","120","44","105","true","120","28","25","true","120","21","15","true"
"121","5","55","true","121","46","105","true","121","29","25","true","121","20","15","true"
"122","4","55","true","122","47","105","true","122","29","25","true","122","20","15","true"
"123","4","55","true","123","47","105","true","123","29","25","true","123","20","15","true"
"124","4","55","true","124","47","105","true","124","29","25","true","124","20","15","true"
"125","4","55","true","125","47","105","true","125","29","25","true","125","20","15","true"
"126","4","55","true","126","47","105","true","126","29","25","true","126","20","15","true"
"127","4","55","true","127","47","105","true","127","29","25","true","127","20","15","true"
"128","4","55","true","128","47","105","true","128","29","25","true","128","20","15","true"
"129","4","55","true","129","47","105","true","129","29","25","true","129","20","15","true"
"130","4","55","true","130","47","105","true","130","29","25","true","130","20","15","true"
"131","3","55","true","131","48","105","true","131","29","25","true","131","20","15","true"
"132","3","55","true","132","48","105","true","132","29","25","true","132","20","15","true"
"133","3","55","true","133","48","105","true","133","29","25","true","133","20","15","true"
"134","3","55","true","134","48","105","true","134","30","25","true","134","19","15","true"
"135","3","55","true","135","48","105","true","135","30","25","true","135","19","15","true"
"136","3","55","true","136","48","105","true","136","30","25","true","136","19","15","true"
"137","3","55","true","137","48","105","true","137","30","25","true","137","19","15","true"
"138","3","55","true","138","48","105","true","138","30","25","true","138","19","15","true"
"139","3","55","true","139","48","105","true","139","30","25","true","139","19","15","true"
"140","3","55","true","140","48","105","true","140","30","25","true","140","19","15","true"
"141","3","55","true","141","48","105","true","141","34","25","true","141","15","15","true"
"142","2","55","true","142","49","105","true","142","35","25","true","142","14","15","true"
"143","2","55","true","143","49","105","true","143","35","25","true","143","14","15","true"
"144","2","55","true","144","49","105","true","144","35","25","true","144","14","15","true"
"145","2","55","true","145","49","105","true","145","35","25","true","145","14","15","true"
"146","2","55","true","146","49","105","true","146","35","25","true","146","14","15","true"
"147","2","55","true","147","49","105","true","147","35","25","true","147","14","15","true"
"148","2","55","true","148","49","105","true","148","35","25","true","148","14","15","true"
"149","2","55","true","149","49","105","true","149","35","25","true","149","14","15","true"
"150","2","55","true","150","49","105","true","150","35","25","true","150","14","15","true"
"151","2","55","true","151","49","105","true","151","35","25","true","151","14","15","true"
"152","2","55","true","152","49","105","true","152","35","25","true","152","14","15","true"
"153","2","55","true","153","49","105","true","153","35","25","true","153","14","15","true"
"154","2","55","true","154","49","105","true","154","35","25","true","154","14","15","true"
"155","2","55","true","155","49","105","true","155","35","25","true","155","14","15","true"
"156","2","55","true","156","49","105","true","156","35","25","true","156","14","15","true"
"157","2","55","true","157","49","105","true","157","35","25","true","157","14","15","true"
"158","2","55","true","158","49","105","true","158","35","25","true","158","14","15","true"
"159","2","55","true","159","49","105","true","159","35","25","true","159","14","15","true"
"160","2","55","true","160","49","105","true","160","36","25","true","160","13","15","true"
"161","2","55","true","161","50","105","true","161","37","25","true","161","11","15","true"
"162","2","55","true","162","50","105","true","162","37","25","true","162","11","15","true"
"163","2","55","true","163","50","105","true","163","37","25","true","163","11","15","true"
"164","2","55","true","164","50","105","true","164","37","25","true","164","11","15","true"
"165","2","55","true","165","50","105","true","165","37","25","true","165","11","15","true"
"166","2","55","true","166","50","105","true","166","37","25","true","166","11","15","true"
"167","2","55","true","167","50","105","true","167","37","25","true","167","11","15","true"
"168","2","55","true","168","50","105","true","168","37","25","true","168","11","15","true"
"169","2","55","true","169","50","105","true","169","37","25","true","169","11","15","true"
"170","2","55","true","170","50","105","true","170","37","25","true","170","11","15","true"
"171","2","55","true","171","50","105","true","171","37","25","true","171","11","15","true"
"172","2","55","true","172","49","105","true","172","38","25","true","172","11","15","true"
"173","2","55","true","173","49","105","true","173","38","25","true","173","11","15","true"
"174","2","55","true","174","49","105","true","174","38","25","true","174","11","15","true"
"175","2","55","true","175","49","105","true","175","38","25","true","175","11","15","true"
"176","2","55","true","176","49","105","true","176","38","25","true","176","11","15","true"
"177","2","55","true","177","49","105","true","177","38","25","true","177","11","15","true"
"178","2","55","true","178","49","105","true","178","38","25","true","178","11","15","true"
"179","2","55","true","179","49","105","true","179","38","25","true","179","11","15","true"
"180","2","55","true","180","49","105","true","180","38","25","true","180","11","15","true"
"181","2","55","true","181","48","105","true","181","40","25","true","181","10","15","true"
"182","2","55","true","182","48","105","true","182","40","25","true","182","10","15","true"
"183","2","55","true","183","48","105","true","183","40","25","true","183","10","15","true"
"184","2","55","true","184","48","105","true","184","40","25","true","184","10","15","true"
"185","2","55","true","185","49","105","true","185","39","25","true","185","10","15","true"
"186","2","55","true","186","49","105","true","186","39","25","true","186","10","15","true"
"187","2","55","true","187","49","105","true","187","39","25","true","187","10","15","true"
"188","2","55","true","188","49","105","true","188","39","25","true","188","10","15","true"
"189","2","55","true","189","49","105","true","189","39","25","true","189","10","15","true"
"190","2","55","true","190","49","105","true","190","39","25","true","190","10","15","true"
"191","2","55","true","191","49","105","true","191","39","25","true","191","10","15","true"
"192","2","55","true","192","49","105","true","192","39","25","true","192","10","15","true"
"193","2","55","true","193","49","105","true","193","39","25","true","193","10","15","true"
"194","2","55","true","194","49","105","true","194","39","25","true","194","10","15","true"
"195","2","55","true","195","49","105","true","195","39","25","true","195","10","15","true"
"196","2","55","true","196","49","105","true","196","39","25","true","196","10","15","true"
"197","2","55","true","197","49","105","true","197","39","25","true","197","10","15","true"
"198","2","55","true","198","49","105","true","198","39","25","true","198","10","15","true"
"199","2","55","true","199","49","105","true","199","39","25","true","199","10","15","true"
"200","2","55","true","200","49","105","true","200","39","25","true","200","10","15","true"
"201","2","55","true","201","49","105","true","201","42","25","true","201","7","15","true"
"202","2","55","true","202","49","105","true","202","42","25","true","202","7","15","true"
"203","2","55","true","203","49","105","true","203","42","25","true","203","7","15","true"
"204","2","55","true","204","49","105","true","204","42","25","true","204","7","15","true"
"205","2","55","true","205","49","105","true","205","42","25","true","205","7","15","true"
"206","2","55","true","206","49","105","true","206","42","25","true","206","7","15","true"
"207","2","55","true","207","49","105","true","207","42","25","true","207","7","15","true"
"208","2","55","true","208","49","105","true","208","42","25","true","208","7","15","true"
"209","2","55","true","209","49","105","true","209","42","25","true","209","7","15","true"
"210","2","55","true","210","49","105","true","210","42","25","true","210","7","15","true"
"211","2","55","true","211","49","105","true","211","42","25","true","211","7","15","true"
"212","2","55","true","212","49","105","true","212","42","25","true","212","7","15","true"
"213","2","55","true","213","49","105","true","213","42","25","true","213","7","15","true"
"214","2","55","true","214","49","105","true","214","42","25","true","214","7","15","true"
"215","2","55","true","215","49","105","true","215","42","25","true","215","7","15","true"
"216","2","55","true","216","49","105","true","216","42","25","true","216","7","15","true"
"217","2","55","true","217","49","105","true","217","42","25","true","217","7","15","true"
"218","2","55","true","218","49","105","true","218","42","25","true","218","7","15","true"
"219","2","55","true","219","49","105","true","219","42","25","true","219","7","15","true"
"220","2","55","true","220","49","105","true","220","42","25","true","220","7","15","true"
"221","2","55","true","221","49","105","true","221","42","25","true","221","7","15","true"
"222","2","55","true","222","49","105","true","222","42","25","true","222","7","15","true"
"223","2","55","true","223","49","105","true","223","42","25","true","223","7","15","true"
"224","2","55","true","224","49","105","true","224","42","25","true","224","7","15","true"
"225","2","55","true","225","49","105","true","225","42","25","true","225","7","15","true"
"226","2","55","true","226","49","105","true","226","42","25","true","226","7","15","true"
"227","2","55","true","227","49","105","true","227","42","25","true","227","7","15","true"
"228","2","55","true","228","49","105","true","228","42","25","true","228","7","15","true"
"229","2","55","true","229","49","105","true","229","42","25","true","229","7","15","true"
"230","2","55","true","230","49","105","true","230","42","25","true","230","7","15","true"
"231","2","55","true","231","49","105","true","231","42","25","true","231","7","15","true"
"232","2","55","true","232","49","105","true","232","42","25","true","232","7","15","true"
"233","2","55","true","233","49","105","true","233","42","25","true","233","7","15","true"
"234","2","55","true","234","49","105","true","234","42","25","true","234","7","15","true"
"235","2","55","true","235","49","105","true","235","42","25","true","235","7","15","true"
"236","2","55","true","236","49","105","true","236","42","25","true","236","7","15","true"
"237","2","55","true","237","49","105","true","237","42","25","true","237","7","15","true"
"238","2","55","true","238","49","105","true","238","42","25","true","238","7","15","true"
"239","2","55","true","239","49","105","true","239","42","25","true","239","7","15","true"
"240","2","55","true","240","49","105","true","240","42","25","true","240","7","15","true"
"241","2","55","true","241","50","105","true","241","41","25","true","241","7","15","true"
"242","2","55","true","242","50","105","true","242","41","25","true","242","7","15","true"
"243","2","55","true","243","50","105","true","243","41","25","true","243","7","15","true"
"244","2","55","true","244","50","105","true","244","42","25","true","244","6","15","true"
"245","2","55","true","245","50","105","true","245","42","25","true","245","6","15","true"
"246","2","55","true","246","50","105","true","246","42","25","true","246","6","15","true"
"247","2","55","true","247","50","105","true","247","42","25","true","247","6","15","true"
"248","2","55","true","248","50","105","true","248","42","25","true","248","6","15","true"
"249","2","55","true","249","50","105","true","249","42","25","true","249","6","15","true"
"250","2","55","true","250","50","105","true","250","42","25","true","250","6","15","true"
"251","2","55","true","251","50","105","true","251","42","25","true","251","6","15","true"
"252","2","55","true","252","50","105","true","252","42","25","true","252","6","15","true"
"253","2","55","true","253","50","105","true","253","42","25","true","253","6","15","true"
"254","2","55","true","254","50","105","true","254","42","25","true","254","6","15","true"
"255","2","55","true","255","50","105","true","255","42","25","true","255","6","15","true"
"256","2","55","true","256","50","105","true","256","42","25","true","256","6","15","true"
"257","2","55","true","257","50","105","true","257","42","25","true","257","6","15","true"
"258","2","55","true","258","50","105","true","258","42","25","true","258","6","15","true"
"259","2","55","true","259","50","105","true","259","42","25","true","259","6","15","true"
"260","2","55","true","260","50","105","true","260","42","25","true","260","6","15","true"
"261","2","55","true","261","49","105","true","261","44","25","true","261","5","15","true"
"262","2","55","true","262","49","105","true","262","44","25","true","262","5","15","true"
"263","2","55","true","263","49","105","true","263","44","25","true","263","5","15","true"
"264","2","55","true","264","49","105","true","264","44","25","true","264","5","15","true"
"265","2","55","true","265","49","105","true","265","44","25","true","265","5","15","true"
"266","2","55","true","266","49","105","true","266","44","25","true","266","5","15","true"
"267","2","55","true","267","49","105","true","267","44","25","true","267","5","15","true"
"268","2","55","true","268","49","105","true","268","44","25","true","268","5","15","true"
"269","2","55","true","269","49","105","true","269","44","25","true","269","5","15","true"
"270","2","55","true","270","49","105","true","270","44","25","true","270","5","15","true"
"271","2","55","true","271","49","105","true","271","44","25","true","271","5","15","true"
"272","2","55","true","272","49","105","true","272","44","25","true","272","5","15","true"
"273","2","55","true","273","49","105","true","273","44","25","true","273","5","15","true"
"274","2","55","true","274","49","105","true","274","44","25","true","274","5","15","true"
"275","2","55","true","275","49","105","true","275","44","25","true","275","5","15","true"
"276","2","55","true","276","49","105","true","276","44","25","true","276","5","15","true"
"277","2","55","true","277","49","105","true","277","44","25","true","277","5","15","true"
"278","2","55","true","278","49","105","true","278","44","25","true","278","5","15","true"
"279","2","55","true","279","49","105","true","279","44","25","true","279","5","15","true"
"280","2","55","true","280","49","105","true","280","44","25","true","280","5","15","true"
"281","2","55","true","281","49","105","true","281","44","25","true","281","5","15","true"
"282","2","55","true","282","49","105","true","282","44","25","true","282","5","15","true"
"283","2","55","true","283","49","105","true","283","44","25","true","283","5","15","true"
"284","2","55","true","284","49","105","true","284","44","25","true","284","5","15","true"
"285","2","55","true","285","49","105","true","285","44","25","true","285","5","15","true"
"286","2","55","true","286","49","105","true","286","44","25","true","286","5","15","true"
"287","2","55","true","287","49","105","true","287","44","25","true","287","5","15","true"
"288","2","55","true","288","49","105","true","288","44","25","true","288","5","15","true"
"289","2","55","true","289","49","105","true","289","44","25","true","289","5","15","true"
"290","2","55","true","290","49","105","true","290","44","25","true","290","5","15","true"
"291","2","55","true","291","49","105","true","291","45","25","true","291","4","15","true"
"292","2","55","true","292","49","105","true","292","45","25","true","292","4","15","true"
"293","2","55","true","293","49","105","true","293","45","25","true","293","4","15","true"
"294","2","55","true","294","49","105","true","294","45","25","true","294","4","15","true"
"295","2","55","true","295","49","105","true","295","45","25","true","295","4","15","true"
"296","2","55","true","296","49","105","true","296","45","25","true","296","4","15","true"
"297","2","55","true","297","49","105","true","297","45","25","true","297","4","15","true"
"298","2","55","true","298","49","105","true","298","45","25","true","298","4","15","true"
"299","2","55","true","299","49","105","true","299","45","25","true","299","4","15","true"
"300","2","55","true","300","49","105","true","300","45","25","true","300","4","15","true"
"301","2","55","true","301","48","105","true","301","46","25","true","301","4","15","true"
"302","2","55","true","302","49","105","true","302","45","25","true","302","4","15","true"
"303","2","55","true","303","49","105","true","303","45","25","true","303","4","15","true"
"304","2","55","true","304","49","105","true","304","45","25","true","304","4","15","true"
"305","2","55","true","305","49","105","true","305","45","25","true","305","4","15","true"
"306","2","55","true","306","49","105","true","306","45","25","true","306","4","15","true"
"307","2","55","true","307","49","105","true","307","45","25","true","307","4","15","true"
"308","2","55","true","308","49","105","true","308","45","25","true","308","4","15","true"
"309","2","55","true","309","49","105","true","309","45","25","true","309","4","15","true"
"310","2","55","true","310","49","105","true","310","45","25","true","310","4","15","true"
